,2016/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017,,,2017,2017/Annual
Name,주당배당금/0D2007,주당배당금/0D2007,배당금/136300,현금배당금/136310,당좌비율/203220,매출채권회전율/194120,재고자산회전율1/194080,이익잉여금/118300,베타/280223,매출액증가율/091060,부채비율/193060,당기순이익/133000,유동비율/193020,매출액/121000,자기자본증가율/191050,매출액(종업원1인당)/195020,1대주주명(지분)/0A2211,종업원수/0A1060,기업규모/0A1070,KIS 신용평점/0A3010,기말시가총액합계(보통주+우선주)/0D1113
(주)광림,-,-,,,147.15,11.36,5.30,"115,119,914,000.",1.17,13.88,109.33,"86,196,134,000.",157.04,"99,421,336,000.",95.69,"441,872,600.0",(주)칼라스홀딩스(32.81),187.,중소기업,5,"185,991,693,810."
(주)디아이씨,49.51,49.53,"1,112,736,000.","1,112,736,000.",35.27,6.43,4.41,"70,911,253,000.",.45,10.33,267.75,"-19,499,217,000.",64.32,"363,622,576,000.",-11.0,"438,627,960.0",김성문(20.37),755.,대기업,7,"180,188,628,200."
영신금속공업(주),39.05,-,,,28.48,6.86,9.53,"13,869,586,000.",.84,-0.10,457.01,"-20,056,697,000.",45.95,"116,841,451,000.",-47.32,"245,982,000.0",이정우(12.60),28.,대기업,9,"20,578,005,360."
재영솔루텍(주),-,-,,,38.48,3.54,7.05,"-47,967,276,000.",1.28,-0.59,723.63,"-31,864,221,000.",54.73,"116,281,302,000.",-53.84,"392,842,240.0",신용보증기금(14.52),178.,대기업,9,"71,044,205,400."
한일단조공업(주),48.98,-,,,42.96,3.85,4.14,"60,786,863,000.",.88,10.43,134.24,"-6,166,522,000.",71.74,"114,635,605,000.",-0.24,"528,274,680.0",홍진산업(주)(34.16),207.,대기업,7,"43,118,100,480."
서암기계공업(주),50.,50.,"630,000,000.","630,000,000.",386.67,5.52,5.58,"40,339,841,000.",.79,28.53,19.92,"2,294,171,000.",455.15,"40,848,028,000.",3.0,"283,666,860.0",화천기공(주)(32.22),146.,중소기업,2,"40,194,000,000."
휴젤(주),-,-,,,"8,707.57",4.30,16.44,"77,080,625,000.",1.,81.78,14.42,"52,625,675,000.","8,803.97","94,364,854,000.",259.58,"464,851,500.0",Leguh Issuer DesignatedActivit(22.87),422.,중소기업,4,"2,410,591,718,000."
LS산전(주),782.,"1,075.25","32,257,531,000.","32,257,531,000.",184.55,2.78,22.16,"956,440,731,000.",.46,5.55,93.07,"94,808,192,000.",200.35,"1,807,454,521,000.",7.55,"551,726,040.0",(주)LS(46.00),"3,290.",대기업,5,"1,953,000,000,000."
동원시스템즈(주),250.,496.15,"12,856,656,000.","12,856,656,000.",55.34,4.78,8.69,"106,346,191,000.",.04,5.14,103.60,"46,428,964,000.",88.99,"427,632,293,000.",25.09,"567,151,580.0",(주)동원엔터프라이즈(80.39),801.,대기업,5,"1,211,194,879,300."
(주)엔케이,-,-,,,66.75,2.41,5.77,"36,267,580,000.",.96,-47.13,29.44,"-2,296,733,000.",93.45,"83,357,691,000.",21.07,"578,872,850.0",(주)엔케이텍(9.49),108.,대기업,6,"100,779,023,520."
제이더블유신약(주),59.63,59.82,"2,425,701,000.","2,425,701,000.",81.9,2.13,6.55,"13,714,017,000.",1.53,-10.09,75.61,"-3,454,623,000.",107.88,"70,485,280,000.",7.24,"222,351,040.0",JW홀딩스(주)(25.95),274.,대기업,6,"347,089,253,600."
(주)미래SCI,-,-,,,108.21,2.17,11.83,"-56,128,330,000.",.91,10.96,175.18,"-6,664,955,000.",117.66,"18,319,387,000.",3.24,"964,178,260.0",(주)씨트러스컨설팅(10.40),34.,중소기업,9,"46,318,261,830."
영풍정밀(주),180.,200.,"3,150,000,000.","3,150,000,000.",466.78,4.48,3.67,"130,144,674,000.",.18,8.68,18.93,"9,153,761,000.",622.70,"65,865,905,000.",3.65,"327,691,070.0",신영자산운용(주)(9.23),235.,대기업,3,"137,655,000,000."
동양피스톤(주),,-,"1,316,846,000.","1,316,846,000.",51.83,5.05,8.16,"62,335,802,000.",.67,-6.56,174.27,"7,915,118,000.",80.11,"242,641,910,000.",49.19,"465,723,440.0",양준규(20.45),589.,대기업,6,"53,990,686,000."
동일철강(주),-,-,,,24.63,4.39,2.88,"-15,720,944,000.",.12,-4.98,189.54,"-3,911,827,000.",57.94,"55,255,470,000.",-9.26,"511,624,720.0",장인화(26.36),96.,중소기업,8,"27,654,245,025."
서울전자통신(주),-,-,,,130.79,4.03,7.08,"-5,975,727,000.",1.18,-0.81,70.58,"-2,288,146,000.",165.22,"62,957,787,000.",-1.61,"699,530,970.0",김광수(37.80),80.,중소기업,7,"77,069,500,340."
(주)세동,-,-,,,30.44,6.26,16.86,"-4,754,212,000.",.24,-3.99,487.22,"-10,707,528,000.",39.65,"109,625,429,000.",-3.76,"315,015,600.0",윤정상(22.67),316.,대기업,6,"19,570,495,800."
(주)세보엠이씨,190.02,237.53,"2,501,142,000.","2,501,142,000.",163.17,4.56,88.41,"124,372,544,000.",.89,64.40,90.13,"21,300,313,000.",170.57,"590,307,232,000.",18.20,"1,402,154,950.0",김우영(27.33),439.,대기업,5,"130,572,000,000."
(주)새로닉스,39.38,39.38,"489,263,000.","489,263,000.",90.29,8.41,21.63,"44,767,439,000.",.67,11.92,45.57,"2,743,241,000.",107.45,"60,885,569,000.",4.22,"634,224,680.0",허제홍(21.04),87.,중소기업,5,"94,419,162,400."
에스엔케이폴리텍(주),-,-,,,212.95,2.10,8.92,"24,017,218,000.",.65,-21.37,72.25,"-185,900,000.",228.41,"23,928,430,000.",14.51,"295,412,720.0",강원형(38.04),93.,중소기업,6,"65,540,837,600."
(주)웰크론강원,-,-,,,180.46,2.21,238.62,"23,551,834,000.",.26,86.99,86.31,"-6,291,307,000.",181.45,"83,113,029,000.",-12.33,"606,664,450.0",(주)웰크론한텍(40.55),99.,중소기업,7,"37,980,044,700."
(주)에스씨디,-,30.,"1,449,887,000.","1,449,887,000.",351.65,9.86,13.58,"36,346,929,000.",.15,7.35,22.92,"2,563,395,000.",420.85,"141,249,252,000.",2.86,"397,885,220.0",Nidec Sankyo Corporation(51.42),221.,대기업,3,"82,643,554,440."
광전자(주),-,45.18,"2,618,188,000.","2,618,188,000.",650.24,4.93,9.83,"44,751,308,000.",.51,5.04,14.64,"2,007,988,000.",757.26,"175,514,146,000.",1.07,"194,367,830.0",나카지마히로카즈(17.05),869.,대기업,3,"160,793,942,325."
KD(주),-,-,,,63.87,1.02,0.72,"-15,744,035,000.",.98,-44.12,115.77,"-16,986,927,000.",149.04,"17,135,925,000.",-1.05,"398,509,880.0",케이디기술투자(주)(6.84),36.,중소기업,8,"60,467,591,380."
(주)화신테크,-,-,,,135.17,2.25,"4,415.41","15,311,970,000.",.48,4.76,143.05,"378,024,000.",135.19,"34,360,710,000.",-6.43,"272,704,050.0",정유진(19.90),130.,중소기업,8,"13,822,500,000."
(주)모나미,69.15,68.7,"1,298,311,000.","1,298,311,000.",41.94,6.91,7.37,"15,627,037,000.",.56,2.84,136.74,"356,905,000.",71.65,"103,207,885,000.",-2.72,"563,977,510.0",송하경(13.76),189.,대기업,4,"53,857,324,950."
(주)삼익악기,47.02,47.24,"4,276,546,000.","4,276,546,000.",25.85,4.43,7.55,"116,938,140,000.",.92,-38.11,74.26,"-13,860,430,000.",36.01,"96,351,487,000.",-4.09,"860,281,130.0",김종섭(18.46),72.,대기업,6,"212,747,650,250."
(주)이스타코,-,-,,,23.53,47.82,1.0,"23,442,554,000.",.68,644.24,87.75,"-388,879,000.",97.45,"37,523,201,000.",-0.87,"595,606,370.0",김승제(33.15),47.,중소기업,7,"35,309,718,400."
세원셀론텍(주),-,-,,,74.15,1.89,16.09,"-274,327,000.",.98,-28.88,80.06,"-9,781,447,000.",82.45,"157,832,955,000.",-3.66,"396,565,210.0",에쓰씨엔지니어링(주)(28.70),356.,대기업,7,"196,085,396,280."
(주)코메론,157.32,127.83,"1,156,565,000.","1,156,565,000.",496.26,4.40,7.95,"97,757,998,000.",.5,-0.53,12.80,"12,750,799,000.",548.82,"57,281,934,000.",10.55,"578,605,390.0",강동헌(38.10),102.,중소기업,3,"88,218,000,000."
성문전자(주),-,-,"3,000,000.","3,000,000.",363.1,3.68,10.30,"12,606,898,000.",1.92,-4.42,16.53,"-3,098,262,000.",424.68,"28,785,476,000.",4.34,"241,894,760.0",신동열(15.20),78.,중소기업,5,"44,036,029,305."
(주)이라이콤,769.92,199.98,"2,437,479,000.","2,437,479,000.",452.46,2.42,34.26,"180,832,730,000.",.23,-0.51,24.49,"-10,559,701,000.",465.57,"272,139,135,000.",-8.73,"1,173,013,510.0",김중헌(36.50),180.,대기업,5,"87,880,743,300."
(주)바른손,-,-,,,921.94,40.18,25.43,"-50,664,549,000.",.44,-21.45,6.89,"-902,077,000.",926.90,"3,499,940,000.",82.18,"83,331,900.0",(주)바른손이앤에이(20.18),20.,중소기업,5,"148,771,730,000."
(주)메지온,-,-,,,397.95,3.88,2.46,"-5,124,866,000.",1.57,-53.22,30.18,"-14,881,752,000.",414.26,"5,585,880,000.",0.68,"105,393,960.0",CCE Investment(11.64),64.,중소기업,6,"332,858,129,100."
디케이락(주),100.,100.,"785,555,000.","785,555,000.",175.52,3.04,2.54,"46,935,213,000.",.38,2.99,29.03,"485,651,000.",288.33,"53,555,421,000.",-0.44,"209,200,860.0",노은식(37.39),289.,중소기업,3,"37,785,214,740."
(주)예스코홀딩스,"1,262.58","1,262.58","7,575,495,000.","7,575,495,000.",124.69,4.95,"1,069.09","575,178,489,000.",.2,3.46,97.49,"34,457,083,000.",124.94,"901,440,146,000.",5.15,"2,852,658,690.0",(주)예스코(15.83),8.,대기업,5,"227,400,000,000."
(주)부산도시가스,454.59,454.59,"5,000,500,000.","5,000,500,000.",141.11,6.54,"1,741.21","468,830,428,000.",.09,5.45,56.40,"45,014,306,000.",141.36,"935,235,002,000.",6.70,"3,258,658,540.0",에스케이이엔에스(주)(67.32),303.,대기업,3,"396,550,000,000."
인천도시가스(주),"1,177.78","1,177.78","5,152,499,000.","5,152,499,000.",140.68,4.79,"1,760.45","128,093,190,000.",.09,4.42,127.70,"13,728,650,000.",140.89,"537,616,318,000.",5.04,"2,757,006,760.0",이종훈(40.76),193.,대기업,4,"130,148,931,500."
SK가스(주),"2,563.8","2,564.24","22,994,559,000.","22,560,704,000.",90.01,8.34,23.03,"1,011,045,270,000.",.4,22.72,111.38,"83,803,786,000.",112.54,"4,151,828,216,000.",9.11,"10,868,660,250.0",에스케이디스커버리(주)(46.04),464.,대기업,5,"844,728,703,200."
한국전력공사,"1,980.",790.,"507,152,000,000.","507,152,000,000.",48.46,8.48,255.43,"38,018,329,000,000.",.45,-0.54,90.99,"1,506,852,000,000.",49.95,"59,965,739,000,000.",0.57,"2,701,646,200.0",한국산업은행(32.90),"22,135.",기타,5,"24,490,929,537,550."
(주)케이엠에이치,-,-,,,217.33,5.52,,"61,051,503,000.",.45,-13.58,24.64,"11,563,379,000.",217.33,"30,456,228,000.",23.88,"371,417,410.0",최상주(18.82),76.,중소기업,3,"137,470,990,320."
리노공업(주),892.06,991.18,"15,107,920,000.","15,107,920,000.",898.45,6.91,20.93,"220,709,366,000.",.38,25.47,8.13,"40,362,178,000.",943.02,"141,510,913,000.",13.45,"328,331,580.0",이채윤(34.66),465.,중소기업,2,"876,436,275,000."
(주)신화콘텍,-,19.62,"195,233,000.","195,233,000.",169.92,4.67,10.48,"26,325,294,000.",.81,53.17,54.97,"6,707,696,000.",193.77,"54,676,039,000.",38.41,"666,780,960.0",이정진(30.85),92.,중소기업,4,"50,737,926,300."
(주)세원물산,75.,75.,"626,250,000.","626,250,000.",129.88,5.57,10.45,"137,950,298,000.",.55,-5.58,35.85,"6,476,214,000.",147.51,"71,892,127,000.",0.50,"162,284,710.0",(주)에스엠티(37.32),483.,대기업,4,"56,696,500,000."
기신정기(주),150.,150.,"4,380,000,000.","4,380,000,000.",802.53,3.66,6.0,"186,353,517,000.",.41,-4.84,5.60,"2,995,659,000.",947.72,"99,206,945,000.",-0.90,"228,061,940.0",후다바전자공업(주)(60.89),454.,대기업,2,"136,948,000,000."
케이비아이메탈(주),-,-,,,97.52,6.75,10.51,"5,841,733,000.",1.14,28.27,152.82,"6,336,875,000.",155.47,"459,640,265,000.",67.54,"1,502,092,370.0",(주)국인산업(11.97),317.,대기업,8,"76,385,457,720."
(주)현대공업,91.93,36.48,"559,533,000.","559,533,000.",183.43,7.14,25.75,"60,396,940,000.",.34,-6.19,37.01,"10,739,625,000.",201.54,"129,582,299,000.",11.21,"825,364,960.0",강현석(31.82),163.,중소기업,3,"60,899,800,000."
(주)심텍홀딩스,-,19.99,"779,783,000.","779,783,000.",28.93,6.80,,"65,951,225,000.",.6,-10.63,14.45,"361,331,000.",28.93,"3,312,567,000.",9.42,"301,142,450.0",전세호(55.72),17.,대기업,4,"80,958,332,560."
(주)하이트론씨스템즈,-,-,,,94.81,2.14,2.81,"-145,413,000.",.22,-8.15,77.10,"-12,293,830,000.",163.54,"37,484,598,000.",-27.0,"267,747,130.0",한세희(18.82),131.,중소기업,8,"22,980,203,925."
(주)비츠로테크,-,-,,,63.5,4.45,26.11,"20,502,094,000.",1.49,-15.98,49.14,"589,950,000.",63.50,"86,734,828,000.",65.20,"107,611,450.0",장순상(48.52),938.,중소기업,6,"121,605,069,120."
(주)삼진,120.,150.,"900,000,000.","900,000,000.",262.76,10.44,295.40,"54,217,832,000.",.92,18.89,26.88,"1,886,838,000.",263.22,"94,929,233,000.",2.19,"1,318,461,570.0",김승철(33.97),75.,중소기업,3,"57,480,000,000."
(주)세원정공,100.,100.,"1,000,000,000.","1,000,000,000.",541.53,8.87,2.94,"227,440,589,000.",.39,9.15,16.89,"9,446,428,000.",612.67,"53,718,376,000.",3.74,"189,149,210.0",(주)에스엔아이(21.01),221.,중소기업,2,"188,500,000,000."
(주)케이프,-,-,,,25.97,3.80,2.53,"37,805,627,000.",.48,-2.44,58.25,"740,062,000.",41.64,"22,104,069,000.",6.49,"168,733,350.0",김종호(17.09),170.,중소기업,6,"65,486,878,600."
삼목에스폼(주),100.,100.,"1,470,000,000.","1,470,000,000.",334.76,8.48,201.32,"253,597,985,000.",.29,-5.25,16.55,"35,123,305,000.",338.63,"253,952,952,000.",11.43,"846,509,840.0",에스폼(주)(30.32),268.,대기업,2,"177,135,000,000."
(주)체시스,-,-,,,46.73,3.95,7.63,"5,716,617,000.",1.1,3.78,162.16,"-4,109,926,000.",74.20,"51,730,597,000.",-12.04,"311,630,100.0",(주)엠에스에이치씨(21.94),140.,중소기업,7,"30,240,000,000."
(주)디오,-,-,,,229.8,0.99,7.39,"34,486,535,000.",1.27,-0.22,43.73,"13,952,334,000.",259.99,"76,403,539,000.",10.48,"200,009,260.0",DENTSPLY GERMANYINVESTMENTS GM(12.74),473.,중소기업,4,"537,826,236,350."
(주)금호에이치티,100.,75.,"732,375,000.","732,375,000.",188.16,2.58,7.78,"87,504,894,000.",.39,-12.78,50.07,"5,433,832,000.",247.84,"165,485,490,000.",5.23,"350,604,850.0",금호전기(주)(37.00),523.,대기업,4,"48,043,800,000."
엔브이에이치코리아(주),139.87,130.86,"3,758,634,000.","3,758,634,000.",138.94,7.79,162.81,"111,657,433,000.",.16,1.53,76.76,"10,729,685,000.",141.42,"374,055,527,000.",-1.60,"899,171,940.0",구자겸(33.42),408.,대기업,5,"93,203,610,390."
한국주강(주),-,-,,,97.7,4.61,5.07,"47,498,780,000.",.21,12.90,50.73,"-4,725,309,000.",123.31,"29,920,640,000.",-10.13,"284,958,480.0",한국정밀기계(주)(26.38),43.,중소기업,7,"25,558,925,340."
자화전자(주),376.07,423.08,"7,573,199,000.","7,573,199,000.",224.48,9.90,45.70,"238,459,482,000.",.47,57.92,43.97,"17,926,139,000.",236.82,"469,513,980,000.",4.49,"815,128,440.0",김상면(25.14),542.,대기업,4,"477,035,000,000."
신성델타테크(주),47.99,69.79,"1,541,580,000.","1,541,580,000.",55.8,8.97,34.36,"90,687,359,000.",.89,16.78,86.36,"2,598,086,000.",65.05,"175,199,580,000.",-2.67,"469,703,970.0",구자천(15.70),384.,대기업,5,"125,021,176,020."
(주)에스앤더블류,-,-,,,266.63,6.45,2.81,"36,491,500,000.",.36,-22.42,22.31,"-4,191,839,000.",481.44,"32,736,658,000.",-6.78,"222,698,350.0",정화섭(67.07),148.,중소기업,5,"20,448,000,000."
(주)정산애강,-,-,,,202.85,2.34,9.69,"-3,928,914,000.",.27,12.92,21.12,"9,536,150,000.",264.56,"78,234,490,000.",16.51,"558,817,790.0",태광실업(주)(47.53),146.,대기업,2,"139,586,390,405."
삼본전자(주),379.71,237.32,"2,254,500,000.","2,254,500,000.","1,420.08",3.56,24.22,"60,542,443,000.",.48,-17.15,5.83,"2,813,225,000.","1,454.23","47,157,690,000.",-1.11,"1,071,765,680.0",(주)삼본정밀전자홀딩스투자목적(58.62),52.,중소기업,3,"104,975,000,000."
오로라월드(주),96.05,105.66,"1,137,200,000.","1,137,200,000.",83.46,2.96,12.41,"76,295,124,000.",.52,5.34,90.28,"9,569,547,000.",98.30,"110,768,325,000.",10.23,"845,559,730.0",노희열(43.26),138.,대기업,5,"115,701,067,500."
대양전기공업(주),-,-,,,275.98,5.27,13.10,"128,746,087,000.",.16,-21.35,25.93,"8,666,932,000.",293.51,"120,118,833,000.",5.66,"333,663,430.0",서영우(59.34),379.,대기업,2,"117,199,829,250."
농업회사법인(주)농우바이오,-,200.,"2,860,000,000.","2,860,000,000.",109.68,2.07,1.73,"131,575,647,000.",.68,5.74,33.89,"8,258,524,000.",214.25,"87,588,908,000.",5.06,"197,717,630.0",농협경제지주(주)(52.82),450.,대기업,5,"236,665,000,000."
(주)아이즈비전,61.75,71.25,"1,123,826,000.","1,123,826,000.",449.86,11.75,28.60,"52,059,802,000.",.7,-27.82,16.16,"1,558,676,000.",471.22,"27,539,736,000.",0.91,"519,617,660.0",이통형(14.49),48.,대기업,2,"45,582,738,860."
(주)피델릭스,-,-,,,78.78,4.76,2.93,"845,154,000.",.91,8.30,113.95,"490,826,000.",151.83,"61,153,253,000.",1.15,"849,350,740.0",동심반도체유한공사(25.28),67.,중소기업,8,"41,031,709,635."
조아제약(주),-,-,,,266.36,2.38,7.49,"-16,907,761,000.",1.18,5.94,50.71,"2,035,510,000.",320.27,"57,172,020,000.",13.77,"213,328,430.0",조원기(17.54),281.,중소기업,5,"131,217,920,685."
(주)씨엠에스에듀,-,-,"2,766,776,000.","2,766,776,000.",82.64,24.82,150.60,"15,135,490,000.",.11,14.19,62.31,"6,508,501,000.",85.31,"61,922,125,000.",18.98,"78,283,340.0",(주)청담러닝(42.97),892.,대기업,4,"164,811,496,800."
삼영이엔씨(주),255.,281.,"2,472,800,000.","2,472,800,000.",538.04,1.59,1.21,"73,506,652,000.",.17,6.07,7.46,"3,527,022,000.","1,203.04","38,016,186,000.",1.52,"135,288,920.0",황원(30.95),271.,중소기업,3,"77,968,000,000."
지에이치신소재(주),90.,90.,"990,000,000.","990,000,000.",408.97,3.39,23.93,"24,377,289,000.",.76,-5.67,20.34,"1,564,107,000.",429.46,"43,104,718,000.",48.08,"574,729,570.0",엔브이에이치코리아(주)(37.88),133.,중소기업,2,"37,785,000,000."
(주)아시아경제,-,-,,,377.34,3.61,"1,132.30","26,960,759,000.",.57,3.11,15.28,"20,066,675,000.",377.47,"35,016,236,000.",37.0,"126,870,420.0",(주)케이엠에이치(45.74),279.,중소기업,2,"79,644,914,650."
(주)데일리블록체인,-,-,,,234.46,8.87,,"-761,363,000.",.95,-16.40,40.89,"-9,762,731,000.",234.46,"30,345,343,000.",7.70,"306,518,620.0",(주)엘에이에치(21.99),114.,중소기업,6,"81,904,827,240."
(주)이리츠코크렙기업구조조정부동산투자회사,,,"6,707,871,000.","6,707,871,000.",7.58,,,"198,887,866,000.",.41,,120.03,"3,663,609,000.",7.58,"13,716,940,000.",,"2,743,388,000.0",(주)이랜드리테일(99.96),.,대기업,6,
KPX홀딩스(주),"1,450.74","3,143.26","13,279,162,000.","13,279,162,000.","1,788.94",,,"152,867,443,000.",.21,49.31,2.11,"28,663,391,000.","1,788.94","17,854,141,000.",6.46,"1,275,295,790.0",Toyota TsushoCorporation(24.86),16.,대기업,3,"276,714,313,000."
(주)케이이씨,-,12.,"1,330,271,000.","1,330,271,000.",91.06,2.65,4.87,"1,862,073,000.",.94,-1.47,67.05,"940,206,000.",128.55,"216,824,237,000.",8.07,"357,795,770.0",(주)한국전자홀딩스(32.73),618.,대기업,6,"143,004,081,330."
(주)동운아나텍,28.79,64.35,"385,538,000.","110,154,000.",167.15,5.02,5.83,"20,667,085,000.",.89,0.58,61.74,"-3,123,416,000.",249.94,"54,989,112,000.",-18.98,"450,730,430.0",김동철(27.12),113.,중소기업,6,"96,754,650,000."
(주)사람인에이치알,113.5,56.75,"660,256,000.","660,256,000.",181.13,14.41,,"36,216,887,000.",.76,-5.11,26.04,"1,987,159,000.",181.13,"52,529,118,000.",0.72,"137,510,780.0",(주)다우기술(32.21),381.,대기업,4,"248,391,515,050."
(주)퓨쳐켐,-,-,,,811.09,5.36,2.56,"-3,958,451,000.",.85,50.30,2.93,"-3,958,451,000.",959.33,"2,442,796,000.",-12.05,"47,897,960.0",박영자(9.91),56.,중소기업,6,"103,447,357,600."
(주)에이치엘사이언스,-,196.8,"1,011,995,000.","1,011,995,000.",993.54,20.50,15.39,"24,076,769,000.",.64,-1.78,8.66,"4,940,098,000.","1,049.25","40,197,225,000.",5.87,"758,438,210.0",이해연(37.48),65.,중소기업,3,"170,462,206,200."
(주)에이씨티,-,-,,,25.52,9.62,1.23,"21,017,334,000.",1.1,-6.42,48.73,"-5,101,849,000.",186.77,"20,298,942,000.",-13.02,"223,065,300.0",(주)제이에스엔홀딩스(5.96),72.,중소기업,5,"29,504,875,000."
(주)와이제이엠게임즈,-,-,,,"1,313.16",8.55,396.72,"-9,861,449,000.",1.24,-32.85,42.10,"-13,225,254,000.","1,313.86","7,368,629,000.",-15.58,"199,152,140.0",민용재(10.15),42.,중소기업,7,"138,735,248,800."
(주)오파스넷,-,-,,,179.15,5.86,22.57,"14,553,719,000.",.82,-0.32,104.38,"3,080,132,000.",205.29,"71,416,346,000.",25.19,"366,237,670.0",장수현(33.14),254.,중소기업,4,"12,018,383,100."
(주)솔고바이오메디칼,-,-,,,124.39,2.03,1.56,"-21,560,659,000.",.49,-0.27,34.94,"-9,741,790,000.",229.94,"19,591,331,000.",41.71,"123,995,770.0",김서곤(8.51),118.,중소기업,7,"77,821,760,250."
(주)LF,500.,500.,"14,620,000,000.","14,620,000,000.",228.66,12.36,4.83,"767,501,063,000.",.17,0.68,30.36,"73,176,969,000.",372.64,"1,389,250,128,000.",3.46,"1,350,097,310.0",구본걸(18.80),"1,064.",대기업,2,"915,212,000,000."
(주)원익머트리얼즈,-,-,,,160.05,13.04,9.21,"166,191,139,000.",1.16,18.79,13.80,"16,408,436,000.",226.61,"193,215,683,000.",8.67,"650,557,860.0",(주)원익홀딩스(45.69),379.,대기업,2,"438,128,000,000."
(주)후성,-,-,,,108.17,7.22,10.58,"73,979,922,000.",1.12,29.54,58.02,"30,484,993,000.",162.64,"241,243,453,000.",21.57,"790,962,140.0",김용민(22.76),346.,대기업,4,"937,857,492,950."
(주)인터파크,100.,150.,"4,967,967,000.","4,967,967,000.",106.05,14.40,15.20,"60,434,827,000.",.77,0.04,162.91,"8,269,730,000.",114.38,"424,310,432,000.",3.06,"318,551,380.0",(주)인터파크홀딩스(67.78),"1,293.",대기업,5,"308,345,151,800."
(주)매커스,88.96,103.04,"1,665,370,000.","1,665,370,000.",166.68,6.23,14.84,"36,711,479,000.",.76,30.70,74.27,"5,933,865,000.",180.48,"83,872,865,000.",5.30,"2,466,848,970.0",(주)매커스(14.14),35.,중소기업,4,"66,834,385,420."
(주)디엠티,-,-,,,176.72,2.71,3.50,"12,275,700,000.",1.28,-39.12,35.36,"-10,548,632,000.",331.81,"47,048,592,000.",-22.36,"887,709,280.0",이희기(31.68),47.,중소기업,6,"42,581,250,000."
하나머티리얼즈(주),,250.,"2,368,684,000.","2,368,684,000.",35.41,14.91,7.51,"47,145,853,000.",1.05,67.94,57.81,"19,447,699,000.",70.50,"102,914,201,000.",105.04,"275,171,660.0",하나마이크론(주)(33.92),552.,대기업,4,"350,565,269,000."
(주)코닉글로리,-,-,,,301.87,3.0,10.60,"-2,151,792,000.",.63,-15.23,21.43,"218,915,000.",341.28,"9,032,026,000.",23.64,"184,327,060.0",조명제(11.67),43.,중소기업,5,"30,069,082,122."
그랜드코리아레저(주),870.,600.,"37,113,402,000.","37,113,402,000.",332.59,54.02,232.96,"479,865,527,000.",.49,-8.56,37.56,"80,538,567,000.",333.95,"501,295,524,000.",2.57,"292,300,600.0",한국관광공사(51.00),"1,804.",대기업,3,"1,809,278,347,500."
