,2017/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018,,,2018,2018/Annual
(주)엑사이엔씨,-,-,,,77.79,4.52,20.98,"-6,469,279,000.",.73,-17.91,131.24,"193,199,000.",95.11,"151,515,263,000.",0.63,"533,504,450.0",구자극(14.83),287.,대기업,6,"39,310,654,380."
(주)오텍,96.84,96.96,"1,492,375,000.","1,492,375,000.",77.92,9.81,18.75,"101,544,225,000.",.79,-10.23,50.42,"15,426,684,000.",85.70,"107,877,546,000.",12.29,"1,135,553,120.0",강성희(23.85),97.,대기업,5,"161,611,852,500."
(주)블루콤,50.,-,,,"1,561.78",3.55,10.41,"143,309,268,000.",.62,-45.51,4.18,"3,253,056,000.","1,649.45","65,992,040,000.",1.22,"496,180,750.0",김종규(40.29),101.,대기업,4,"75,246,275,520."
휠라코리아(주),250.,50.,"3,055,754,000.","3,055,754,000.",69.53,13.13,5.23,"225,832,117,000.",.95,45.98,71.66,"59,872,465,000.",142.38,"499,912,857,000.",15.60,"1,706,187,230.0",(주)휠라홀딩스(20.09),288.,대기업,5,"3,269,656,245,000."
(주)엠아이텍,,50.,"1,521,053,000.","1,521,053,000.",908.38,4.06,4.29,"3,239,871,000.",,33.96,10.03,"390,107,000.","1,111.22","29,599,153,000.",139.71,"220,889,200.0",(주)시너지이노베이션(65.74),159.,중소기업,4,"98,268,092,340."
(주)예림당,-,-,,,602.26,3.08,2.58,"68,774,573,000.",1.1,-12.98,10.03,"35,214,196,000.",699.68,"22,951,678,000.",41.48,"273,234,260.0",나춘호(31.47),56.,대기업,4,"124,385,095,800."
(주)상상인,-,-,,,170.08,6.62,35.56,"97,884,484,000.",.62,-3.71,52.37,"26,082,596,000.",173.59,"106,664,768,000.",18.19,"450,062,310.0",유준원(22.40),219.,대기업,5,"852,308,886,450."
한양이엔지(주),292.84,387.21,"6,969,785,000.","6,969,785,000.",212.94,4.21,98.89,"248,979,398,000.",.84,2.88,51.97,"69,198,478,000.",217.14,"656,623,025,000.",28.16,"739,440,340.0",김형육(29.04),891.,대기업,5,"224,100,000,000."
피에스케이홀딩스(주),400.,394.38,"8,018,436,000.","8,018,436,000.",409.6,7.38,6.70,"231,993,591,000.",.92,20.79,15.03,"52,451,498,000.",537.40,"303,846,799,000.",17.74,"989,728,990.0",피에스케이홀딩스(주)(32.13),57.,대기업,1,"250,078,729,200."
(주)필룩스,65.72,-,,,43.59,4.08,1.30,"12,691,876,000.",1.45,4.91,84.38,"-3,383,104,000.",95.31,"67,562,183,000.",125.13,"472,462,820.0",(주)블루비스타(12.11),148.,중소기업,7,"656,688,119,000."
(주)디지아이,49.43,-,,,725.35,2.04,7.13,"33,863,787,000.",.46,-14.88,8.35,"-591,742,000.",828.98,"21,067,104,000.",-2.62,"263,338,800.0",최관수(26.64),76.,중소기업,4,"23,040,000,000."
(주)프리엠스,44.12,-,,,"1,495.59",9.71,13.23,"30,298,779,000.",.83,-5.26,7.42,,"1,581.85","26,980,243,000.",4.81,"364,597,880.0",주도식(33.33),71.,중소기업,2,"37,620,000,000."
(주)에스피지,46.17,96.17,"2,007,709,000.","2,007,709,000.",69.28,2.95,5.50,"39,213,634,000.",1.27,-4.81,115.24,"890,465,000.",115.94,"226,742,282,000.",23.20,"588,940,990.0",이준호(20.09),372.,중소기업,6,"135,700,337,500."
(주)원익홀딩스,-,-,,,37.14,9.69,4.69,"166,283,133,000.",.85,-6.52,25.29,"29,342,974,000.",95.60,"254,826,613,000.",5.40,"849,422,040.0",(주)원익(26.93),343.,대기업,4,"271,105,313,310."
(주)에프앤리퍼블릭,-,-,,,52.5,2.78,4.42,"-5,141,027,000.",.82,68.01,138.43,"6,458,725,000.",95.72,"101,451,331,000.",40.24,"2,741,927,860.0",(주)에프앤코스메딕스(14.03),36.,중소기업,6,"100,402,574,160."
(주)제일바이오,-,-,,,638.14,7.51,4.91,"10,872,120,000.",.58,-0.63,8.92,"1,040,195,000.",886.04,"27,809,542,000.",-2.39,"505,628,040.0",심광경(24.66),51.,중소기업,2,"57,000,000,000."
(주)마니커,-,-,,,30.56,11.33,20.34,"-35,171,513,000.",1.23,13.54,86.06,"-11,765,715,000.",48.14,"269,905,593,000.",12.91,"446,863,560.0",(주)이지바이오(32.84),590.,대기업,7,"121,865,424,786."
(주)케이씨아이,171.86,171.86,"1,936,836,000.","1,936,836,000.",266.18,6.04,4.22,"47,985,159,000.",.65,24.92,18.41,"8,875,571,000.",488.88,"60,587,708,000.",13.35,"409,376,410.0",(주)삼양사(45.08),151.,중소기업,1,"87,680,600,000."
(주)바이오스마트,-,-,,,115.73,14.62,11.44,"11,328,461,000.",.98,10.09,24.43,"4,043,884,000.",145.86,"60,672,736,000.",23.69,"409,950,920.0",박혜린(17.15),151.,중소기업,3,"75,020,919,700."
제이씨케미칼(주),59.05,59.06,"1,148,887,000.","1,148,887,000.",46.34,14.46,11.44,"54,255,747,000.",.36,3.08,100.30,"9,509,229,000.",69.03,"159,857,878,000.",12.24,"2,854,604,960.0",서울석유(주)(54.88),84.,대기업,6,"76,694,995,000."
(주)장원테크,-,-,,,906.46,1.46,24.67,"31,761,018,000.",.64,35.81,9.29,"7,669,537,000.",938.44,"28,109,444,000.",14.66,"203,691,620.0",장현(47.97),144.,중소기업,4,"87,350,250,000."
(주)비츠로시스,-,-,,,92.94,1.61,121.89,"-11,215,056,000.",.52,4.47,116.72,"-21,646,133,000.",94.49,"75,293,447,000.",-27.56,"445,523,360.0",장태수(18.02),40.,중소기업,7,"70,294,324,310."
제이씨현시스템(주),98.,69.07,"1,320,267,000.","1,320,267,000.",152.24,4.99,12.61,"26,747,776,000.",.91,0.22,59.55,"7,263,456,000.",208.27,"229,670,368,000.",8.85,"2,392,399,670.0",차현배(31.86),91.,대기업,5,"92,800,567,360."
(주)지엠알머티리얼즈,-,-,,,89.19,4.40,124.58,"-43,947,113,000.",.57,-27.05,116.76,,92.56,"40,199,537,000.",-42.43,"3,349,961,420.0",(주)지엠알코리아(23.39),9.,중소기업,7,"42,494,510,360."
(주)지와이커머스,-,-,,,526.33,1.65,13.21,"3,168,699,000.",.38,-46.67,13.44,"-9,352,629,000.",532.72,"13,449,112,000.",-8.38,"216,921,160.0",CHINA EAST GOLD-COLLECTION INV(9.56),42.,중소기업,5,"46,253,270,250."
(주)비즈니스온커뮤니케이션,180.,234.,"2,233,516,000.","2,233,516,000.",915.22,5.50,,"12,309,435,000.",.99,11.75,12.37,"5,292,983,000.",915.22,"15,037,979,000.",10.60,"217,941,720.0",옴니시스템(주)(20.64),75.,중소기업,3,"143,174,100,000."
(주)진양홀딩스,98.03,98.03,"5,479,529,000.","5,479,529,000.",239.9,79.29,,"69,867,085,000.",.49,109.78,13.14,"31,506,350,000.",239.90,"27,395,154,000.",12.30,"9,131,718,000.0",KPX홀딩스(주)(43.74),4.,대기업,4,"150,637,811,940."
(주)유테크,-,-,,,34.33,1.91,23.45,"-34,032,032,000.",.65,-10.39,127.39,"-18,442,063,000.",42.65,"18,746,185,000.",49.80,"297,558,490.0",에이아이비트(주)(4.58),63.,중소기업,8,"52,761,905,905."
(주)성도이엔지,145.55,97.68,"1,511,110,000.","1,511,110,000.",128.69,4.0,54.13,"143,669,738,000.",.76,28.77,95.81,"4,439,672,000.",138.85,"402,401,506,000.",-1.70,"1,281,533,460.0",서인수(34.02),326.,대기업,5,"76,421,800,000."
(주)잇츠한불,482.,120.5,"2,642,489,000.","2,642,489,000.",874.32,6.53,5.64,"139,377,475,000.",1.43,-8.81,8.21,"8,802,619,000.",943.11,"142,741,565,000.",-0.46,"522,862,880.0",임병철(35.25),224.,대기업,4,"588,802,107,750."
(주)아스타,-,-,,,"4,282.31",1.75,0.60,"-8,199,537,000.",1.2,-46.99,2.99,"633,880,000.","4,661.41","1,099,476,000.",117.86,"47,803,300.0",조응준(26.42),26.,중소기업,4,"95,993,892,280."
(주)다우데이타,130.,160.,"6,128,000,000.","6,128,000,000.",78.04,6.19,24.79,"60,193,127,000.",.84,11.24,93.73,"10,528,931,000.",82.19,"168,144,455,000.",2.54,"1,012,918,400.0",김익래(40.64),168.,대기업,5,"361,935,000,000."
(주)제우스,198.43,296.49,"3,078,715,000.","3,078,715,000.",107.59,5.10,6.73,"124,674,176,000.",.55,19.30,67.58,"24,366,192,000.",157.50,"304,792,159,000.",13.49,"528,235,980.0",이종우(22.01),589.,대기업,4,"118,377,600,000."
(주)케이씨티시,34.89,44.86,"1,345,759,000.","1,345,759,000.",60.03,6.91,808.38,"107,967,329,000.",1.03,14.59,96.58,"9,077,424,000.",60.43,"308,710,252,000.",4.99,"808,142,020.0",양길용(8.67),397.,대기업,5,"86,250,000,000."
(주)천일고속,"5,990.91","3,993.94","5,708,216,000.","5,708,216,000.",126.11,5.64,182.22,"32,681,432,000.",.27,0.57,29.94,"-207,254,000.",129.48,"55,559,197,000.",31.28,"132,916,740.0",박도현(44.97),418.,중소기업,6,"113,480,068,000."
씨제이대한통운(주),-,-,,,67.52,7.12,533.56,"450,418,974,000.",.91,20.03,125.53,"36,927,494,000.",68.34,"6,228,285,653,000.",12.70,"981,295,990.0",CJ제일제당(주)(40.16),"6,379.",대기업,4,"3,809,661,448,000."
(주)한진,394.28,492.85,"5,901,723,000.","5,901,723,000.",49.62,9.16,396.11,"716,953,713,000.",.82,6.48,106.41,"53,305,256,000.",50.13,"1,716,217,907,000.",24.97,"1,211,162,950.0",(주)한진칼(22.19),"1,435.",대기업,7,"644,236,492,800."
(주)동방,7.04,7.05,"236,012,000.","236,012,000.",37.56,6.59,119.37,"31,315,198,000.",1.27,14.62,315.16,"3,565,305,000.",38.98,"474,418,754,000.",-8.42,"629,202,590.0",김형곤(18.08),756.,대기업,8,"45,847,855,560."
(주)카리스국보,-,-,,,40.3,4.0,176.11,"-8,815,188,000.",1.19,-10.36,293.84,"-4,038,217,000.",41.57,"66,929,948,000.",-27.81,"544,145,920.0",흥아해운(주)(21.08),135.,대기업,9,"19,094,150,400."
(주)한익스프레스,800.,60.,"720,000,000.","720,000,000.",67.19,7.09,241.95,"60,106,996,000.",.64,6.75,191.45,"6,002,627,000.",68.94,"543,385,385,000.",7.32,"1,411,390,610.0",김영혜(25.77),394.,대기업,6,"52,140,000,000."
(주)유성티엔에스,-,12.99,"353,410,000.","353,410,000.",90.,6.19,117.96,"94,031,403,000.",.76,-10.82,103.15,"4,386,791,000.",90.96,"332,099,115,000.",7.85,"669,554,670.0",(유)한일자산관리앤투자(16.72),477.,대기업,6,"69,394,629,000."
아시아나항공(주),-,-,,,29.53,18.41,25.48,"-298,732,772,000.",1.2,7.12,814.85,"-96,262,165,000.",38.58,"6,201,229,298,000.",-12.81,"690,790,830.0",금호산업(주)(33.47),"9,054.",대기업,6,"848,647,940,690."
(주)리드코프,129.59,98.45,"2,633,593,000.","2,633,593,000.",153.02,63.94,522.70,"245,556,257,000.",.37,5.39,191.20,"23,551,046,000.",153.10,"387,926,927,000.",3.66,"957,844,260.0",케이비자산운용(주)(18.50),394.,대기업,6,"141,235,934,400."
나이스정보통신(주),332.55,394.56,"3,945,636,000.","3,945,636,000.",251.19,7.54,36.82,"198,347,503,000.",.31,-1.29,34.25,"30,741,377,000.",261.42,"240,175,109,000.",13.77,"1,429,613,740.0",(주)NICE홀딩스(42.70),168.,대기업,2,"196,500,000,000."
(주)코프라,70.,70.,"1,478,079,000.","1,478,079,000.",237.28,2.95,5.90,"68,528,167,000.",.6,16.18,29.89,"4,807,470,000.",333.31,"141,443,988,000.",3.33,"1,321,906,430.0",한상용(17.05),104.,중소기업,3,"60,496,291,410."
(주)다원시스,49.26,49.31,"1,287,148,000.","1,287,148,000.",112.59,1.97,5.69,"63,319,584,000.",.98,10.26,69.93,"12,023,764,000.",162.32,"127,384,635,000.",14.72,"301,859,320.0",박선순(19.02),483.,중소기업,5,"415,006,806,300."
팬오션(주),-,-,,,84.27,13.75,42.0,"69,672,000,000.",1.21,16.12,54.61,"144,248,000,000.",93.67,"2,337,517,000,000.",10.51,"2,335,181,820.0",(주)하림지주(54.70),944.,대기업,5,"2,376,160,125,115."
현대상선(주),-,-,,,119.6,13.15,43.43,"-3,616,767,000,000.",1.53,2.58,264.63,"-805,175,000,000.",131.15,"5,052,816,000,000.",15.26,"3,865,964,800.0",한국산업은행(13.13),"1,416.",대기업,9,"1,152,122,530,765."
흥아해운(주),-,-,,,26.79,18.22,36.37,"-40,238,681,000.",1.18,-9.71,"1,279.81","-96,953,501,000.",32.76,"705,007,198,000.",-55.23,"885,687,430.0",Fairmont Partners Ltd(21.42),695.,대기업,10,"70,608,658,860."
(주)유수홀딩스,-,-,,,113.97,104.0,"2,416.27","-33,971,444,000.",.84,0.94,74.86,"-25,043,273,000.",114.04,"15,129,474,000.",-6.26,"756,473,700.0",최은영(18.11),15.,대기업,4,"167,969,687,400."
대한해운(주),-,-,,,42.82,7.17,24.49,"220,158,995,000.",1.54,15.24,248.93,"41,186,210,000.",49.96,"837,501,397,000.",9.94,"2,180,993,220.0",(주)케이엘홀딩스(16.41),399.,대기업,6,"531,276,462,000."
인터지스(주),113.81,-,,,93.28,3.59,182.39,"66,885,834,000.",.91,-5.71,118.70,"-14,833,778,000.",95.28,"449,093,223,000.",-8.72,"1,018,351,980.0",동국제강(주)(48.34),444.,대기업,7,"68,717,588,940."
(주)케이에스에스해운,225.82,222.24,"5,152,869,000.","5,152,869,000.",29.24,20.53,30.30,"228,968,522,000.",.56,14.17,261.71,"20,703,199,000.",35.56,"202,418,731,000.",9.65,"576,691,540.0",박종규(21.50),329.,대기업,6,"150,244,502,400."
(주)선광,338.29,364.79,"2,407,600,000.","2,407,600,000.",96.83,4.75,202.82,"267,939,767,000.",.56,17.31,30.90,"8,560,337,000.",97.56,"68,618,138,000.",-0.14,"320,645,500.0",심충식(13.38),235.,대기업,4,"112,200,000,000."
(주)케이엠에이치하이텍,-,-,,,221.01,6.11,14.62,"-7,984,575,000.",.82,20.82,17.39,"4,128,116,000.",276.01,"60,542,837,000.",26.20,"383,182,510.0",(주)케이엠에이치(18.54),150.,중소기업,3,"42,290,720,098."
(주)더블유아이,-,-,,,177.48,2.56,,"-15,887,299,000.",.65,-59.45,43.08,"-14,962,578,000.",177.48,"4,081,422,000.",51.05,"371,038,360.0",변익성(12.50),47.,중소기업,6,"75,138,684,080."
(주)네패스,98.4,97.51,"2,247,525,000.","2,247,525,000.",84.53,7.33,32.08,"76,076,720,000.",.71,1.18,72.95,"21,699,650,000.",94.28,"264,799,282,000.",19.01,"387,700,270.0",이병구(18.54),675.,대기업,3,"225,360,627,210."
한국콜마홀딩스(주),300.,193.94,"3,479,086,000.","3,479,086,000.",19.56,26.52,,"23,914,116,000.",1.64,23.25,124.26,"13,338,216,000.",19.56,"27,419,481,000.",31.66,"268,818,440.0",윤동한(28.18),74.,대기업,6,"530,096,445,300."
에이치엘비(주),-,-,,,952.51,4.23,7.58,"43,502,623,000.",1.71,18.60,29.59,"41,894,751,000.",982.85,"27,271,379,000.",177.92,"447,071,790.0",진양곤(10.07),74.,중소기업,5,"3,129,802,210,800."
(주)구영테크,45.66,28.05,"740,336,000.","740,336,000.",75.54,5.63,8.92,"26,329,835,000.",.5,10.27,153.18,"3,912,117,000.",99.28,"81,928,926,000.",22.84,"289,501,510.0",이희화(21.52),244.,중소기업,6,"40,647,027,960."
(주)원익,-,-,,,16.69,5.30,3.43,"35,386,352,000.",.86,2.05,38.35,"-51,207,020,000.",40.61,"22,345,963,000.",-29.18,"496,576,960.0",이용한(38.69),41.,중소기업,6,"75,862,647,360."
(주)토탈소프트뱅크,-,-,,,228.04,3.74,278.92,"3,889,229,000.",.66,19.32,129.53,"2,802,448,000.",229.49,"11,629,588,000.",42.70,"110,757,980.0",최장수(29.83),106.,중소기업,5,"21,865,792,200."
(주)큐브앤컴퍼니,-,-,,,261.24,1.91,6.10,"-44,434,615,000.",.75,-42.61,36.64,"-5,404,306,000.",288.39,"11,244,635,000.",5.26,"535,458,810.0",(주)디올제약(2.22),18.,중소기업,6,"120,457,631,520."
고려신용정보(주),194.42,213.87,"3,058,279,000.","3,058,279,000.",148.79,19.13,,"10,139,657,000.",.33,17.91,72.13,"4,673,849,000.",148.79,"103,511,313,000.",10.66,"183,205,860.0",윤의국(15.09),683.,대기업,3,"54,197,000,000."
(주)인성정보,-,-,,,97.68,3.90,17.48,"-34,128,320,000.",.63,15.01,125.03,"-69,384,000.",114.06,"101,075,191,000.",-5.64,"495,466,620.0",윤재승(20.99),198.,대기업,8,"57,474,813,000."
(주)이지,50.,-,,,80.01,4.21,20.48,"-2,561,234,000.",.92,-24.21,75.59,"-16,437,847,000.",96.08,"76,538,965,000.",-33.10,"722,065,710.0",박지만(25.95),99.,대기업,6,"85,500,000,000."
(주)삼진엘앤디,-,73.05,"1,823,192,000.","1,823,192,000.",169.91,2.70,23.06,"28,352,400,000.",.96,-14.22,54.14,"1,046,830,000.",179.18,"73,197,965,000.",2.23,"684,093,130.0",이경재(10.39),113.,대기업,5,"51,915,202,560."
(주)뉴보텍,-,-,,,188.62,2.85,14.05,"-7,724,825,000.",.62,-2.55,49.72,"653,751,000.",223.18,"39,973,362,000.",30.71,"366,728,090.0",상호수지(주)(6.52),118.,중소기업,5,"38,549,723,765."
(주)오리엔트정공,-,-,,,128.52,10.26,17.47,"-10,105,019,000.",.67,1.96,42.67,"-10,737,393,000.",143.0,"62,891,832,000.",48.82,"1,065,963,250.0",(주)오리엔트바이오(12.16),66.,중소기업,7,"54,504,771,330."
(주)일진파워,207.16,310.77,"4,686,024,000.","4,686,024,000.",229.9,8.58,,"71,095,117,000.",.47,12.81,31.88,"15,837,894,000.",229.90,"99,569,411,000.",14.64,"143,265,340.0",이광섭(23.71),716.,대기업,2,"86,853,363,840."
(주)세원,-,-,,,120.29,4.37,19.53,"17,858,603,000.",.91,25.99,70.41,"1,314,958,000.",134.03,"57,189,709,000.",55.02,"204,981,040.0",(주)에이센트(18.89),281.,중소기업,5,"53,495,334,150."
(주)팜스토리,-,-,,,55.61,8.33,9.21,"100,791,243,000.",.75,12.20,143.26,"6,846,700,000.",79.0,"460,603,851,000.",3.08,"1,485,818,870.0",(주)이지바이오(49.93),286.,대기업,6,"90,556,116,775."
인탑스(주),150.,150.,"2,580,000,000.","2,580,000,000.",253.41,8.25,25.81,"336,518,564,000.",.32,6.31,19.14,"1,390,374,000.",265.76,"178,237,142,000.",-0.56,"248,241,140.0",김재경(18.21),763.,대기업,3,"197,800,000,000."
로체시스템즈(주),19.89,-,,,285.42,6.59,4.70,"37,791,627,000.",.9,-78.04,46.31,"-1,337,810,000.",397.53,"73,998,396,000.",-4.03,"308,326,650.0",Rorze International(40.14),229.,중소기업,5,"47,725,401,360."
오스템임플란트(주),-,-,,,69.66,2.65,6.80,"109,881,506,000.",.49,15.55,298.05,"18,190,199,000.",84.29,"333,588,310,000.",3.60,"200,112,960.0",최규옥(20.61),"1,865.",대기업,3,"764,285,859,500."
(주)인터플렉스,-,-,,,90.32,1.52,8.71,"-28,762,999,000.",1.07,-74.39,63.72,"-81,865,403,000.",95.57,"180,256,619,000.",-25.02,"525,529,500.0",(주)코리아써키트(30.56),360.,대기업,7,"253,103,071,200."
해성옵틱스(주),-,-,,,137.32,1.80,15.14,"15,094,888,000.",.95,-66.12,143.04,"-13,187,236,000.",137.81,"90,510,694,000.",-18.74,"471,409,860.0",이을성(15.94),101.,대기업,8,"40,520,250,000."
(주)이수페타시스,66.82,67.45,"2,783,660,000.","2,783,660,000.",97.83,4.37,6.30,"114,618,263,000.",1.19,10.41,91.20,"-7,297,412,000.",149.71,"333,095,668,000.",2.62,"361,667,390.0",(주)이수(22.78),905.,대기업,6,"268,657,270,980."
아시아나아이디티(주),,500.,"5,550,000,000.","5,550,000,000.",217.2,4.52,,"122,218,333,000.",,-6.27,37.61,"13,902,401,000.",217.20,"244,021,772,000.",18.19,"414,298,420.0",아시아나항공(주)(76.22),613.,대기업,3,"129,315,000,000."
오성첨단소재(주),-,-,,,,,,,,,,,,,,,에스맥(주)(17.04),94.,중소기업,4,"106,893,482,850."
(주)지엔코,-,-,,,28.66,10.55,3.38,"-40,443,789,000.",1.5,0.39,61.93,"-38,366,123,000.",72.42,"106,567,681,000.",-23.02,"705,746,230.0",(주)큐로컴(30.34),145.,중소기업,7,"161,713,272,600."
에스지에이(주),-,-,,,212.26,2.27,14.76,"-23,197,138,000.",.57,17.46,65.05,"-72,363,000.",232.28,"44,351,155,000.",6.21,"312,332,080.0",(주)보이스아이(9.91),167.,중소기업,6,"52,134,504,961."
(주)쎄니트,26.36,26.36,"891,684,000.","891,684,000.",41.41,6.02,8.21,"8,990,610,000.",1.05,-2.06,73.48,"155,623,000.",63.01,"69,930,265,000.",-1.04,"635,729,680.0",최재관(36.44),168.,중소기업,6,"68,342,500,420."
(주)피앤텔,-,-,,,57.92,1.0,133.53,"-34,895,639,000.",.45,-25.94,217.50,"-13,807,387,000.",58.05,"3,943,634,000.",2.39,"73,030,260.0",(주)보나엔에스(13.60),15.,중소기업,8,"20,565,442,788."
(주)지에스리테일,600.,650.,"50,050,000,000.","50,050,000,000.",29.64,50.61,37.32,"1,874,033,859,000.",.42,5.13,85.97,"113,597,721,000.",44.64,"8,354,476,258,000.",2.56,"1,479,715,950.0",(주)GS(65.75),"5,237.",대기업,5,"3,118,500,000,000."
삼성물산(주),"1,723.49","1,723.49","329,937,348,000.","329,937,348,000.",87.65,4.97,28.19,"6,232,107,021,000.",1.11,1.91,79.29,"1,182,376,633,000.",94.94,"20,833,131,447,000.",-14.21,"2,226,237,600.0",이재용(17.23),"9,214.",대기업,5,"20,126,545,824,500."
한국공항(주),482.93,965.86,"3,058,250,000.","3,058,250,000.",444.07,6.22,108.71,"251,910,267,000.",.59,9.14,30.51,"18,603,038,000.",455.63,"480,294,796,000.",1.39,"158,460,840.0",(주)대한항공(59.54),"3,044.",대기업,3,"135,203,358,500."
SK텔레콤(주),"7,870.16","8,010.68","646,828,000,000.","646,828,000,000.",111.47,7.54,450.95,"16,467,789,000,000.",.23,-6.11,70.82,"933,902,000,000.",112.0,"11,705,639,000,000.",12.53,"2,367,166,630.0",SK(주)(26.78),"5,377.",대기업,3,"21,760,969,114,500."
(주)케이티,938.67,"1,032.73","269,659,000,000.","269,659,000,000.",108.26,5.86,49.77,"10,740,042,000,000.",.16,0.09,104.62,"561,224,000,000.",116.13,"17,356,537,000,000.",12.38,"731,787,550.0",국민연금공단(12.19),"23,389.",대기업,3,"7,781,131,878,400."
해성산업(주),125.,125.,"1,222,500,000.","1,222,500,000.",70.02,26.82,,"75,702,858,000.",.64,22.39,34.56,"756,651,000.",70.02,"14,931,053,000.",-0.46,"216,392,070.0",단재완(30.13),61.,중소기업,4,"102,201,000,000."
(주)포비스티앤씨,-,-,,,280.79,0.70,24.06,"35,878,865,000.",.69,-84.05,22.74,"538,374,000.",280.83,"8,889,174,000.",0.86,"77,297,170.0",(주)미래아이앤지(16.46),110.,대기업,4,"57,712,403,520."
대신정보통신(주),15.,10.,"384,289,000.","384,289,000.",109.29,9.48,39.77,"4,166,261,000.",.79,6.02,178.71,"851,239,000.",122.89,"170,096,007,000.",1.14,"332,218,760.0",이재원(6.83),479.,대기업,6,"47,843,999,175."
(주)NICE홀딩스,121.69,180.,"6,818,814,000.","6,818,814,000.",7.13,20.17,,"109,198,998,000.",.77,7.65,25.88,"-16,465,295,000.",7.13,"40,325,277,000.",3.30,"1,089,872,350.0",김원우(24.61),40.,대기업,4,"679,987,285,000."
한국정보통신(주),-,-,,,210.9,14.80,146.87,"161,927,559,000.",.4,17.87,55.61,"25,796,655,000.",214.14,"440,800,501,000.",10.70,"1,836,668,750.0",DE WEY & CIE SA(25.64),244.,대기업,3,"362,511,019,620."
(주)포스코아이씨티,74.89,49.93,"7,590,376,000.","7,590,376,000.",158.19,3.38,"1,306.14","42,636,495,000.",.92,-2.54,76.68,"-33,230,148,000.",158.59,"894,977,850,000.",-15.24,"354,166,150.0",(주)포스코(65.38),"2,510.",대기업,5,"792,100,938,090."
